,,sfh_0,sfh_1,sfh_2,zh_0,zh_1,zh_2,sigma,logL,logL_birth,nlive
labels,,$sfh_0$,$sfh_1$,$sfh_2$,$zh_0$,$zh_1$,$zh_2$,$\sigma$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,,
211,0.0,3.4507003,4.3331194,11.444002,0.0019526483,0.005781139,0.009217062,9.2019245e-06,40823.99,40158.01,89
212,0.0,8.831067,8.001722,9.105245,0.012691756,0.019669393,0.019002832,9.8268e-06,40864.34,40158.01,88
213,0.0,10.4983015,6.1968317,5.6579146,0.005700587,0.006358631,0.010328063,9.058151e-06,40963.37,40158.01,87
214,0.0,6.725749,8.680433,8.626959,0.0156658,0.018102517,0.008603217,9.676044e-06,41071.98,32531.648,86
215,0.0,2.9614139,6.957959,5.14958,0.0055735754,0.003250761,0.017754106,9.988416e-06,41157.156,-55371.668,85
216,0.0,11.905774,6.609765,7.325919,0.016774397,0.013220864,7.084223e-05,9.255332e-06,41343.35,32531.648,84
217,0.0,9.834615,4.141699,7.7182765,0.0053081396,0.0030363647,0.016341308,8.060237e-06,41347.066,-55371.668,83
218,0.0,9.458686,3.1846128,7.929765,0.012949501,0.008549997,0.011391072,8.363619e-06,41352.855,40158.01,82
219,0.0,4.703825,8.86886,7.6921315,0.011485054,0.0029408496,0.01874662,9.340723e-06,41822.74,32531.648,81
220,0.0,7.718668,5.5338035,10.892669,0.007968915,0.009462055,0.017703565,9.7246175e-06,41921.965,40158.01,80
221,0.0,5.351722,1.4715081,9.394257,0.0043800897,0.013244772,0.0053355405,7.4621275e-06,42067.97,-55371.668,79
222,0.0,4.7611732,0.36253008,7.9400287,0.01242134,0.0044901506,0.0038969773,8.391017e-06,42803.496,10698.625,78
223,0.0,3.2693174,7.1660247,7.8092694,0.018840222,0.0134582715,0.0013687614,8.66539e-06,42863.812,32531.648,77
224,0.0,0.26194787,4.6290326,10.365441,0.0061836974,0.011420088,0.013866302,7.535769e-06,42873.83,,76
225,0.0,0.9627389,4.3707547,11.44468,0.0021363387,0.014122001,0.016933218,7.818136e-06,42963.73,40158.01,75
226,0.0,4.1195207,4.525377,11.682759,0.004759061,0.017312126,0.015549044,8.683412e-06,42966.934,40158.01,74
227,0.0,2.8859086,8.947106,5.5185385,0.009019528,0.015026741,0.0038400912,9.944718e-06,43004.96,40158.01,73
228,0.0,9.810434,6.5350413,8.019335,0.0062761223,0.011109526,0.017598154,9.438447e-06,43048.594,-55371.668,72
229,0.0,3.0905936,10.033392,5.926387,0.004521177,0.016545024,0.0050135325,9.871468e-06,43134.613,40158.01,71
230,0.0,5.047743,6.21377,10.356132,0.009221761,0.017040566,0.018715948,9.243031e-06,43184.844,,70
231,0.0,3.269388,2.869101,7.5046387,0.0025748408,0.017742626,0.0028961627,9.7783295e-06,43206.207,10698.625,69
232,0.0,6.4170256,2.4356384,11.808466,0.011450756,0.0046327873,0.015983436,8.501054e-06,43226.004,32531.648,68
233,0.0,2.2310474,6.8047757,7.068791,0.00796354,0.01835133,0.0026778798,9.262316e-06,43474.08,32531.648,67
234,0.0,9.281455,5.692865,8.623243,0.019856386,0.015071414,0.000512912,9.384115e-06,43525.25,-55371.668,66
235,0.0,2.4586942,8.031928,7.905878,0.015339583,0.01611907,0.019586379,9.760577e-06,43627.227,,65
236,0.0,9.918278,3.8624377,11.591722,0.010285614,0.01430125,0.018541021,9.709901e-06,43711.465,32531.648,64
237,0.0,10.825607,0.54182225,10.8293295,0.017851619,0.009796495,0.009613383,7.7660425e-06,43813.63,40158.01,63
238,0.0,7.265545,6.1910887,8.473916,0.014901995,0.015250462,0.010620383,9.316457e-06,43977.99,32531.648,62
239,0.0,6.9537177,1.1286076,10.328215,0.008250065,0.0084998775,0.00685612,7.4001173e-06,44010.027,-55371.668,61
240,0.0,0.9959038,3.96887,11.523425,0.014060971,0.018000623,0.014671454,7.925369e-06,44096.324,40158.01,60
241,0.0,11.594268,5.047926,5.911852,0.013083575,0.009314644,0.0017339148,9.651793e-06,44129.836,32531.648,59
242,0.0,11.12345,4.935697,8.072409,0.0061180852,0.011353656,0.011672727,9.296077e-06,44155.184,40158.01,58
243,0.0,11.853235,4.6021433,9.13146,0.01881749,0.005586765,0.008842958,9.825034e-06,44201.207,40158.01,57
244,0.0,9.240111,6.126028,8.746106,0.003515113,0.018304402,0.0014864696,9.86326e-06,44345.68,40158.01,56
245,0.0,6.9246707,3.949439,10.495636,0.01885337,0.019088592,0.006369415,8.6762575e-06,44357.56,,55
246,0.0,1.0260863,5.535109,9.137674,0.002323343,0.015570245,0.009063295,8.348428e-06,44523.555,,54
247,0.0,6.1916366,5.137905,8.981683,0.009640635,0.010759492,0.004047949,8.972689e-06,44699.934,40158.01,53
248,0.0,1.8042082,8.586056,8.016751,0.008248425,0.017334577,0.005501213,9.5930045e-06,44727.223,40158.01,52
249,0.0,0.023076242,5.9009147,8.18507,0.005411042,0.006426529,0.009762978,8.313082e-06,44746.867,40158.01,51
250,0.0,2.604193,4.4378476,7.8593225,0.0038457403,0.010717409,0.018335987,9.670717e-06,44784.016,40158.01,100
251,0.0,9.994784,2.4733212,10.067355,0.0037854796,0.018971218,0.00065964216,8.576948e-06,44821.67,44746.867,99
252,0.0,6.7398524,0.47369015,8.536552,0.008649253,0.008082397,0.017129509,9.858283e-06,44846.26,44746.867,98
253,0.0,10.583111,4.7394276,9.628529,0.004155754,0.01358475,0.011724371,9.741377e-06,44932.062,40158.01,97
254,0.0,8.62004,2.3237715,11.904744,0.006198294,0.013906399,0.0050078365,9.7638485e-06,45055.48,32531.648,96
255,0.0,5.197409,5.554894,9.491768,0.013009154,0.015124414,0.006934629,9.165184e-06,45099.28,44746.867,95
256,0.0,7.396609,0.96810985,11.900206,0.00046623897,0.017724147,0.0007667246,8.245208e-06,45107.363,32531.648,94
257,0.0,7.0153685,6.879442,6.7154827,0.0037492558,0.008885821,0.0058339643,9.504515e-06,45144.31,44746.867,93
258,0.0,5.2175817,4.770801,10.515618,0.008467615,0.015426861,0.015034256,9.0126305e-06,45145.766,44746.867,92
259,0.0,8.604022,2.5225441,7.9600267,0.013106003,0.0075138835,0.008567965,9.083604e-06,45152.01,44746.867,91
260,0.0,7.3200626,4.3381233,9.815208,0.011278426,0.004000863,0.0026705363,9.935403e-06,45422.105,40158.01,90
261,0.0,9.117236,4.8315496,9.622421,0.018180925,0.0142828915,0.0059505114,9.7466545e-06,45471.062,44746.867,89
262,0.0,3.0423539,4.9881396,10.098739,0.009557745,0.00025196784,0.002794989,9.470446e-06,45479.273,40158.01,88
263,0.0,0.40717983,4.6853113,7.7973504,0.013645845,0.0062356982,0.0054128165,8.3900695e-06,45593.605,10698.625,87
264,0.0,3.8938072,3.6113038,11.17904,0.005163422,0.013823416,0.005922669,8.870117e-06,45635.266,44746.867,86
265,0.0,2.9877923,7.2560115,8.232725,0.008425884,0.015986731,0.0075779064,9.540943e-06,45651.76,32531.648,85
266,0.0,2.0984633,3.5257187,10.147568,0.018816069,0.011027958,0.00071684486,7.900722e-06,45668.363,44746.867,84
267,0.0,7.430604,5.928807,8.149936,0.0058920835,0.009063364,0.004295398,9.592559e-06,45685.25,44746.867,83
268,0.0,3.4995499,7.267024,7.2131205,0.01142988,0.014165359,0.0013661408,9.604487e-06,45813.9,10698.625,82
269,0.0,9.951481,5.517029,8.608072,0.00093310524,0.015198915,0.008072378,9.969068e-06,45872.816,10698.625,81
270,0.0,9.007485,10.350093,3.4504433,0.007866315,0.001755006,0.001232086,9.158131e-06,45946.984,40158.01,80
271,0.0,1.8280035,1.5657319,8.595984,0.009615548,0.009449863,0.011228743,9.85304e-06,45990.75,44746.867,79
272,0.0,1.5064138,9.21747,5.6169753,0.011491729,0.009697869,0.00061599526,9.753259e-06,46079.668,44746.867,78
273,0.0,2.103967,5.8419356,10.066198,0.016784627,0.015968848,0.006297196,9.227676e-06,46083.543,44746.867,77
274,0.0,0.7275528,0.8184523,9.182394,0.00891759,0.009120954,0.015289741,9.943773e-06,46094.824,40158.01,76
275,0.0,3.9876435,6.90473,8.5117445,0.009905145,0.009653971,0.0042616855,9.809345e-06,46095.625,44746.867,75
276,0.0,6.7073774,3.4941933,10.062664,0.01364532,0.00016909422,0.005406126,9.348219e-06,46110.32,44746.867,74
277,0.0,5.3349915,1.3217992,9.543356,0.016133847,0.0066362997,0.0180388,8.7644585e-06,46140.12,44746.867,73
278,0.0,7.7997537,4.21774,9.196733,0.011769775,0.011960538,0.015340745,9.293625e-06,46185.234,40158.01,72
279,0.0,8.110498,8.254296,5.8181133,0.002410917,0.0050147655,0.0034097577,9.982128e-06,46192.05,40158.01,71
280,0.0,5.3495617,6.180479,7.9983234,0.014929405,0.018464642,0.00029887102,9.745822e-06,46397.645,44746.867,70
281,0.0,6.713641,5.3194423,9.4874325,0.018867532,0.014574517,0.010845191,9.684171e-06,46416.94,40158.01,69
282,0.0,10.904963,2.1842835,10.501619,0.0060111308,0.016314544,0.012019032,9.030516e-06,46460.934,,68
283,0.0,10.480729,3.0091393,10.508537,0.017328374,0.015700864,0.0006797969,9.969288e-06,46535.68,10698.625,67
284,0.0,2.81385,5.460762,7.4678636,0.0022533701,0.008004703,0.0016845898,8.494758e-06,46581.332,10698.625,66
285,0.0,9.406684,4.665834,8.223449,0.002844516,0.004416137,0.014975611,9.448398e-06,46604.28,44746.867,65
286,0.0,2.2133186,6.473674,10.10544,0.015554612,0.017881265,0.008974903,9.736819e-06,46676.305,40158.01,64
287,0.0,1.1894324,5.33495,11.059448,0.014237838,0.018513925,0.0113996845,9.216788e-06,46716.195,44746.867,63
288,0.0,7.96024,3.5207644,9.427792,0.0012014969,0.009381662,0.017573217,9.011243e-06,46798.582,44746.867,62
289,0.0,10.547458,1.3007936,10.303343,0.010532631,0.017453983,0.0062284335,8.749734e-06,46800.926,10698.625,61
290,0.0,0.83902824,6.5394797,8.044486,0.0046289493,0.0039103124,0.0074139405,8.792579e-06,46824.695,32531.648,60
291,0.0,8.250154,3.7906032,9.317036,0.0005607981,0.007751755,0.00098035,9.652662e-06,46926.117,44746.867,59
292,0.0,6.7714467,4.410114,10.461669,0.019212015,0.019346632,0.0022606542,9.85016e-06,46999.266,44746.867,58
293,0.0,10.558451,2.2231514,9.396238,0.015453477,0.0154199125,0.007348636,9.350474e-06,47164.273,32531.648,57
294,0.0,0.11605832,4.336333,9.8454895,0.010333348,0.0073359725,0.018144814,8.604491e-06,47308.137,44746.867,56
295,0.0,3.742532,3.5442433,8.277825,0.014518117,0.0075543723,0.0054708724,8.9355435e-06,47379.72,44746.867,55
296,0.0,2.092089,6.9175897,8.1159525,0.015559978,0.019565588,0.0013063796,9.980498e-06,47462.31,40158.01,54
297,0.0,3.8318925,5.314053,9.63196,0.009238702,0.017276669,0.0096935555,9.578705e-06,47539.426,44746.867,53
298,0.0,3.8760467,0.2074636,9.906689,0.0056566996,0.015471766,0.008318881,9.166901e-06,47644.305,44746.867,52
299,0.0,8.561866,4.398317,8.676895,0.01546641,0.016399432,0.001199591,9.963772e-06,47703.027,32531.648,51
300,0.0,9.629315,1.596766,10.803086,0.007825732,0.0065644034,0.002992921,9.874858e-06,47828.137,40158.01,100
301,0.0,7.754615,2.865317,9.844254,0.004815128,0.0122952685,0.006286777,9.2339515e-06,47883.484,47703.027,99
302,0.0,10.175029,2.217383,10.860935,0.017317152,0.017089354,8.268169e-05,9.964016e-06,47934.01,40158.01,98
303,0.0,7.317678,1.1604675,8.948154,0.017776603,0.009141168,0.0038143632,8.975995e-06,47977.64,40158.01,97
304,0.0,7.1553736,1.5047386,11.579254,0.0016366988,0.009409128,0.0046342625,9.693991e-06,48020.047,40158.01,96
305,0.0,3.6985047,4.060127,8.145699,0.015702322,0.008402836,0.005613876,9.431931e-06,48115.426,40158.01,95
306,0.0,3.1874702,2.3785932,8.156189,0.0035723557,0.0017341704,0.011271802,9.118326e-06,48127.293,40158.01,94
307,0.0,0.09288367,5.595552,8.298807,0.001613929,0.015942935,0.007665452,9.856715e-06,48164.184,47703.027,93
308,0.0,4.960155,2.6304505,10.491196,0.0045592324,0.016886912,0.015836101,9.179047e-06,48222.902,47703.027,92
309,0.0,4.459544,3.2752578,9.245381,0.014895158,0.01912802,0.0050549875,9.580014e-06,48223.49,47703.027,91
310,0.0,3.773187,3.6549706,10.677257,0.0023559418,0.01743159,0.012220251,9.1495585e-06,48243.164,47703.027,90
311,0.0,3.247865,2.7529545,10.130504,0.01107639,0.0044490015,0.011859098,8.599735e-06,48330.004,47703.027,89
312,0.0,1.1424109,3.1523972,10.287744,0.005357242,0.016684942,0.013749661,9.010003e-06,48392.062,44746.867,88
313,0.0,9.801394,0.42986974,9.895119,0.01783638,0.013954115,0.008961734,9.318258e-06,48408.117,47703.027,87
314,0.0,2.5645907,7.7548714,4.3529162,0.0020286813,0.0015482315,0.0043392144,9.6272925e-06,48415.14,47703.027,86
315,0.0,0.6711134,3.2067654,9.38818,0.006951279,0.009743255,0.00085940707,8.029614e-06,48450.133,10698.625,85
316,0.0,0.07105563,0.4350077,10.001271,0.005430408,0.0054382933,0.012725867,8.993599e-06,48522.848,47703.027,84
317,0.0,1.4572403,2.707321,9.188327,0.0003184833,0.01693128,0.0065587084,9.604682e-06,48537.754,44746.867,83
318,0.0,6.934218,2.2845702,10.457843,0.0020362104,0.008410891,0.00033529272,9.60503e-06,48585.96,47703.027,82
319,0.0,4.7043324,3.1962595,8.900178,0.005857924,0.0053736707,0.017378185,9.5043415e-06,48642.13,47703.027,81
320,0.0,1.1489305,1.9439809,11.519786,0.005544804,0.0057154275,0.0008669515,8.529706e-06,48665.863,44746.867,80
321,0.0,0.5887024,4.804942,10.139504,0.0063196844,0.0051422487,0.013841032,9.25448e-06,48686.562,10698.625,79
322,0.0,4.0118146,2.2280262,9.706676,0.011371396,0.0024042823,0.014755406,8.749881e-06,48747.887,44746.867,78
323,0.0,3.4232903,0.034734413,11.541016,0.013409873,0.0011911397,0.008572171,7.5323815e-06,48953.473,47703.027,77
324,0.0,0.7166962,1.2833902,9.633961,0.012045044,0.009529411,0.013819023,9.88117e-06,48993.9,44746.867,76
325,0.0,3.345832,1.9140166,9.478304,0.0034506433,0.017078357,0.0007495478,9.139234e-06,49001.758,,75
326,0.0,1.4319319,5.473237,7.033462,0.0068162116,0.009072114,0.0016880847,9.945925e-06,49116.03,47703.027,74
327,0.0,1.3657016,3.5039413,6.8854613,0.017515855,0.00093850255,0.0053365505,9.514417e-06,49116.645,47703.027,73
328,0.0,11.934396,0.8488556,10.886863,0.0070060585,0.005311453,0.0182671,9.576977e-06,49119.91,47703.027,72
329,0.0,3.986498,3.5594718,10.001971,0.0002128712,0.004560242,0.0031390686,9.662294e-06,49172.316,-55371.668,71
330,0.0,4.4022584,4.081589,9.815878,0.0066187307,0.012865654,0.009766862,9.707019e-06,49209.656,44746.867,70
331,0.0,7.8953424,5.851433,6.8282228,0.01039036,0.0005991699,0.0046048374,9.27188e-06,49288.69,47703.027,69
332,0.0,0.32621333,6.2813516,9.109252,0.0027155653,0.006171115,0.013260897,9.932594e-06,49303.35,32531.648,68
333,0.0,6.181146,2.4866734,9.629053,0.0063129375,0.0077405805,0.01635302,9.473923e-06,49336.2,40158.01,67
334,0.0,3.3751318,0.6435493,10.0323515,0.0057837446,0.0007104397,0.012491024,8.24565e-06,49709.363,47703.027,66
335,0.0,3.8840518,3.1774576,10.378616,0.0033695837,0.0028913827,0.002362971,9.9867975e-06,49734.406,44746.867,65
336,0.0,11.281004,0.6681582,9.212788,0.004238374,0.014205086,0.00094579684,9.761833e-06,49783.58,47703.027,64
337,0.0,4.1072073,1.4599351,11.572289,0.0026567194,0.018628335,0.015325059,9.107924e-06,49783.867,44746.867,63
338,0.0,4.740217,1.6131858,11.254059,0.017397983,0.01404752,0.014684031,9.056521e-06,49825.633,47703.027,62
339,0.0,10.272026,1.8312752,10.293514,0.0059932447,0.0066761193,0.019853732,9.878378e-06,49855.09,44746.867,61
340,0.0,3.8895135,0.03155823,10.420496,0.0059695714,0.004844893,0.012666775,8.648403e-06,49868.777,47703.027,60
341,0.0,4.5117297,6.4856076,5.911526,0.017172303,0.0014659943,0.00192304,8.43444e-06,49903.38,47703.027,59
342,0.0,5.5232325,2.6443548,9.774827,0.008289127,0.0023779382,0.019333545,9.472799e-06,49925.574,47703.027,58
343,0.0,1.7794687,0.39820755,11.077111,0.0034046057,0.016669849,0.008969813,8.6999535e-06,49983.164,47703.027,57
344,0.0,3.0986784,9.230306,3.4893649,0.0030513222,0.00036679345,0.0037896964,9.979697e-06,49997.098,44746.867,56
345,0.0,6.260671,3.2144933,9.531794,0.0007238372,0.004499043,0.00052141654,9.620871e-06,50038.22,40158.01,55
346,0.0,5.336581,1.5325301,11.232243,0.0030004035,0.005379298,0.002929733,9.898739e-06,50054.766,47703.027,54
347,0.0,3.462358,1.9059572,11.329378,0.003564076,0.007692771,0.0050225593,9.44166e-06,50167.8,44746.867,53
348,0.0,0.42793074,3.21546,11.313881,0.0006158587,0.012635217,0.004192151,9.545619e-06,50198.28,47703.027,52
349,0.0,2.7303236,6.363744,6.085,0.019950101,0.0030101917,0.0004481295,8.376189e-06,50222.684,47703.027,51
350,0.0,7.32807,0.3210262,11.228206,0.0076699196,0.0022293555,0.019143686,8.84028e-06,50231.316,47703.027,100
351,0.0,2.9463985,6.3926744,8.40525,0.008215497,0.0014372235,0.0014996922,9.670651e-06,50244.273,44746.867,99
352,0.0,5.2843943,3.327742,9.893941,0.0024064851,0.014230774,0.010455668,9.982645e-06,50252.71,47703.027,98
353,0.0,0.10980604,0.9561388,10.510468,0.01924546,0.010969233,0.006971594,8.7494045e-06,50253.047,50222.684,97
354,0.0,3.245884,6.2098885,5.7800565,0.01699358,0.0007230812,0.0018644822,8.119215e-06,50265.984,50222.684,96
355,0.0,3.5849044,1.0294331,11.971798,0.007666783,0.0046378355,0.0006211139,9.985167e-06,50271.47,47703.027,95
356,0.0,5.266236,2.4495456,9.442907,0.0017147737,0.019203575,0.0011090533,9.938022e-06,50311.25,47703.027,94
357,0.0,0.28630346,5.6201267,7.353323,0.013159879,0.008659243,0.0006484351,9.931249e-06,50341.867,50222.684,93
358,0.0,2.1212997,3.8047955,9.742547,0.0007424592,0.012033979,0.0037264319,9.611038e-06,50352.016,50222.684,92
359,0.0,1.5563862,0.85349786,8.5303545,0.01843236,0.005099801,0.00080981676,8.464236e-06,50426.65,50222.684,91
360,0.0,0.8438879,3.063908,10.140114,0.0039318837,0.017344465,0.010957118,9.737241e-06,50439.48,50222.684,90
361,0.0,2.6656487,0.70028543,10.535966,0.008545455,0.01119841,0.007314318,8.871838e-06,50453.72,44746.867,89
362,0.0,1.7971786,0.67498726,11.31511,0.01351039,0.010268834,0.008764549,8.364548e-06,50501.746,50222.684,88
363,0.0,2.3170435,3.541384,9.758406,0.0004672709,0.01966075,0.0023539248,9.815803e-06,50522.297,47703.027,87
364,0.0,5.08173,1.9869668,11.496494,0.008366236,0.013447262,0.010580633,9.624671e-06,50523.055,32531.648,86
365,0.0,2.9004786,1.6923311,9.479004,0.018274792,0.0041834963,0.008865807,9.199442e-06,50531.918,50222.684,85
366,0.0,5.8396,1.1727338,11.9607315,0.00818364,0.016482148,0.014578639,9.435111e-06,50562.42,40158.01,84
367,0.0,2.7703745,3.5666301,9.88634,0.00035251133,0.019632747,0.002494603,9.860337e-06,50585.586,50222.684,83
368,0.0,2.880881,2.5582144,11.291845,0.0012989839,0.01352717,0.013071435,9.3857e-06,50626.832,44746.867,82
369,0.0,2.8509612,2.5603387,10.004461,0.009909715,0.0063047395,0.0064561153,9.084022e-06,50633.47,47703.027,81
370,0.0,1.6699712,2.9524684,10.244819,0.012761746,0.0142143695,0.0018751944,9.3869585e-06,50689.535,50222.684,80
371,0.0,2.9926345,1.4344876,10.302213,0.006817211,0.013343697,0.009986744,9.504322e-06,50708.145,50222.684,79
372,0.0,2.8441236,1.561195,11.569768,0.0079727,0.0051978985,0.0037393689,9.732307e-06,50722.887,50222.684,78
373,0.0,4.4648943,1.8879628,9.682145,0.002624273,0.018664535,0.000588516,9.850983e-06,50750.035,50222.684,77
374,0.0,3.8475995,0.5270354,10.986924,0.00998342,0.017573256,0.0037942228,8.9596015e-06,50809.418,50222.684,76
375,0.0,2.588335,3.984347,8.628768,0.019782122,0.009463876,0.0029485556,9.985896e-06,50812.19,50222.684,75
376,0.0,0.7586471,0.63535076,10.698896,0.001223901,0.01552543,0.0069005983,9.206393e-06,50837.742,50222.684,74
377,0.0,1.4177784,1.9564618,11.938563,0.0048915828,0.0133466795,0.0020240587,9.668657e-06,50841.086,50222.684,73
378,0.0,2.9238067,2.5615337,11.113272,0.008530777,0.01755834,0.014178905,9.79924e-06,50845.24,50222.684,72
379,0.0,1.2049054,0.8128803,8.740077,0.018645985,0.0054536574,0.00046955547,8.267101e-06,50861.625,47703.027,71
380,0.0,6.2527375,2.2415614,10.431113,0.0013891624,0.0162731,0.009426602,9.962008e-06,50877.363,50222.684,70
381,0.0,3.5611918,2.0644014,11.998719,0.0069905473,0.019412346,0.008759802,9.588445e-06,50886.13,32531.648,69
382,0.0,2.6577091,1.6119963,11.07904,0.008025186,0.018873058,0.007531448,9.218864e-06,50901.953,50222.684,68
383,0.0,2.8584425,2.7120404,10.948229,0.0024054716,0.010967002,0.0063563166,9.801249e-06,50903.793,10698.625,67
384,0.0,1.0104858,0.32804346,10.627157,0.0044956086,0.0014461909,0.015105439,8.742838e-06,50918.332,44746.867,66
385,0.0,1.9497421,2.018669,9.354263,0.008191919,0.014179193,0.0012818045,9.879656e-06,50935.797,50222.684,65
386,0.0,1.6074393,3.3984904,9.833432,0.0012317707,0.019377112,7.7568366e-05,9.808876e-06,51005.258,50222.684,64
387,0.0,2.4111795,1.6444074,10.6470375,0.009772458,0.016831381,0.005721553,9.347987e-06,51037.676,50222.684,63
388,0.0,1.8852689,1.2861587,11.032252,0.00495638,0.015556157,0.01435972,9.4686275e-06,51048.973,50222.684,62
389,0.0,5.056625,2.0146928,9.781325,0.0030016426,0.015398552,0.003852715,9.933212e-06,51080.81,50222.684,61
390,0.0,2.380437,0.029369405,10.907078,0.0057291486,0.011368368,0.008126696,8.901924e-06,51092.27,40158.01,60
391,0.0,0.48452693,0.88635963,10.575904,0.017729796,0.009503269,0.007780714,9.020389e-06,51189.22,44746.867,59
392,0.0,0.708244,2.7682424,10.189192,0.0025967855,0.015048571,0.0076264003,9.672755e-06,51231.145,40158.01,58
393,0.0,1.0817672,0.7972874,10.751722,0.00066677766,0.015240315,0.006624346,9.2624505e-06,51349.027,47703.027,57
394,0.0,1.1511867,0.7394877,10.226577,0.0071572578,0.008061815,0.007788995,9.333097e-06,51371.15,50222.684,56
395,0.0,5.0144506,0.9694132,11.708195,0.00021637089,0.016648185,0.015350656,9.613677e-06,51455.812,47703.027,55
396,0.0,0.3806978,7.9531393,4.602787,0.00048293095,0.0034518063,7.61213e-05,9.583847e-06,51464.832,50222.684,54
397,0.0,3.049398,0.03504637,10.936329,0.013339566,0.0010945061,0.013634019,8.642126e-06,51476.242,40158.01,53
398,0.0,4.70672,1.7832109,11.766597,0.0019470325,0.014071091,0.018029338,9.979358e-06,51477.465,47703.027,52
399,0.0,2.7124221,1.4048104,11.702125,0.007361133,0.0033262614,0.0012149595,9.966836e-06,51507.76,44746.867,51
400,0.0,8.417771,0.203508,8.66232,0.007984147,0.0014462714,0.005604702,8.881563e-06,51552.348,50222.684,100
401,0.0,1.0044289,5.306367,8.824117,0.015550308,0.0011560664,0.0059877792,9.811987e-06,51562.31,51507.76,99
402,0.0,0.07599907,1.2073169,11.146265,0.016690798,0.010439851,0.0067890263,8.744188e-06,51579.15,47703.027,98
403,0.0,0.23632465,2.8310478,11.154395,0.0065494655,0.0041187555,0.008689173,9.779149e-06,51589.734,51507.76,97
404,0.0,2.1427393,1.6303047,11.633838,0.015298038,0.017367013,0.015883777,9.786294e-06,51623.0,51507.76,96
405,0.0,4.920969,2.2410893,9.351445,0.005064113,0.004008153,0.005209526,9.323893e-06,51627.445,50222.684,95
406,0.0,2.0906708,1.1476092,11.709722,0.01642646,0.016057247,0.0072741574,9.061381e-06,51639.816,51507.76,94
407,0.0,6.458506,0.6811939,10.401742,0.012298166,0.011484606,0.0055086757,9.777763e-06,51657.996,51507.76,93
408,0.0,1.7839046,1.7973402,10.668238,0.012580325,0.016426226,0.0073945923,9.704569e-06,51663.855,44746.867,92
409,0.0,1.1754624,1.7563971,9.024313,0.015469513,0.0012952231,0.006849799,8.870416e-06,51670.395,51507.76,91
410,0.0,0.9602549,4.5713167,8.791059,0.018689938,0.008044376,0.0024477597,9.997137e-06,51675.42,51507.76,90
411,0.0,8.192853,0.704124,8.556598,0.007269626,0.0034350178,0.0035859453,8.994099e-06,51681.92,51507.76,89
412,0.0,2.7965019,0.77796495,11.556549,0.01959242,0.014961656,0.0049689123,9.047975e-06,51715.78,50222.684,88
413,0.0,2.64718,2.599159,10.465256,0.014085587,0.0095420955,0.0037977623,9.796496e-06,51744.543,50222.684,87
414,0.0,6.306004,0.8498187,8.749213,0.0006395552,0.00035431364,0.009484647,8.844343e-06,51747.562,51507.76,86
415,0.0,0.70607334,0.96524924,10.75009,0.0007983314,0.01491022,0.004066764,9.191141e-06,51749.984,44746.867,85
416,0.0,0.070819505,3.1372163,9.626622,0.0054573407,0.010282428,0.0055469368,9.873111e-06,51763.688,51507.76,84
417,0.0,1.3336899,2.4059794,11.390053,0.005061621,0.011755637,0.010331764,9.629479e-06,51797.074,51507.76,83
